sure	ayet	kelime_no	segment_no	form_buckwalter	form_arapca	lem	pos	features	ayet_osmani	ayet_harekesiz
24	63	23	1	fitonapN	فِتْنَةٌ	fitonap	N	STEM|POS:N|LEM:fitonap|ROOT:ftn|F|INDEF|NOM	لَّا تَجْعَلُوا۟ دُعَآءَ ٱلرَّسُولِ بَيْنَكُمْ كَدُعَآءِ بَعْضِكُم بَعْضًا قَدْ يَعْلَمُ ٱللَّهُ ٱلَّذِينَ يَتَسَلَّلُونَ مِنكُمْ لِوَاذًا فَلْيَحْذَرِ ٱلَّذِينَ يُخَالِفُونَ عَنْ أَمْرِهِۦٓ أَن تُصِيبَهُمْ فِتْنَةٌ أَوْ يُصِيبَهُمْ عَذَابٌ أَلِيمٌ	لا تجعلوا دعاء الرسول بينكم كدعاء بعضكم بعضا قد يعلم الله الذين يتسللون منكم لواذا فليحذر الذين يخالفون عن أمره أن تصيبهم فتنة أو يصيبهم عذاب أليم
25	20	16	1	fitonapF	فِتْنَةً	fitonap	N	STEM|POS:N|LEM:fitonap|ROOT:ftn|F|INDEF|ACC	وَمَآ أَرْسَلْنَا قَبْلَكَ مِنَ ٱلْمُرْسَلِينَ إِلَّآ إِنَّهُمْ لَيَأْكُلُونَ ٱلطَّعَامَ وَيَمْشُونَ فِى ٱلْأَسْوَاقِ وَجَعَلْنَا بَعْضَكُمْ لِبَعْضٍ فِتْنَةً أَتَصْبِرُونَ وَكَانَ رَبُّكَ بَصِيرًا	وما أرسلنا قبلك من المرسلين إلا إنهم ليأكلون الطعام ويمشون في الأسواق وجعلنا بعضكم لبعض فتنة أتصبرون وكان ربك بصيرا
27	47	13	1	tufotanu	تُفْتَنُ	fatanu	V	STEM|POS:V|IMPF|PASS|LEM:fatanu|ROOT:ftn|2MP	قَالُوا۟ ٱطَّيَّرْنَا بِكَ وَبِمَن مَّعَكَ قَالَ طَٰٓئِرُكُمْ عِندَ ٱللَّهِ بَلْ أَنتُمْ قَوْمٌ تُفْتَنُونَ	قالوا اطيرنا بك وبمن معك قال طائركم عند الله بل أنتم قوم تفتنون
29	2	10	1	yufotanu	يُفْتَنُ	fatanu	V	STEM|POS:V|IMPF|PASS|LEM:fatanu|ROOT:ftn|3MP	أَحَسِبَ ٱلنَّاسُ أَن يُتْرَكُوٓا۟ أَن يَقُولُوٓا۟ ءَامَنَّا وَهُمْ لَا يُفْتَنُونَ	أحسب الناس أن يتركوا أن يقولوا آمنا وهم لا يفتنون
29	3	2	1	fata	فَتَ	fatanu	V	STEM|POS:V|PERF|LEM:fatanu|ROOT:ftn|1P	وَلَقَدْ فَتَنَّا ٱلَّذِينَ مِن قَبْلِهِمْ فَلَيَعْلَمَنَّ ٱللَّهُ ٱلَّذِينَ صَدَقُوا۟ وَلَيَعْلَمَنَّ ٱلْكَٰذِبِينَ	ولقد فتنا الذين من قبلهم فليعلمن الله الذين صدقوا وليعلمن الكاذبين
29	10	12	1	fitonapa	فِتْنَةَ	fitonap	N	STEM|POS:N|LEM:fitonap|ROOT:ftn|F|ACC	وَمِنَ ٱلنَّاسِ مَن يَقُولُ ءَامَنَّا بِٱللَّهِ فَإِذَآ أُوذِىَ فِى ٱللَّهِ جَعَلَ فِتْنَةَ ٱلنَّاسِ كَعَذَابِ ٱللَّهِ وَلَئِن جَآءَ نَصْرٌ مِّن رَّبِّكَ لَيَقُولُنَّ إِنَّا كُنَّا مَعَكُمْ أَوَلَيْسَ ٱللَّهُ بِأَعْلَمَ بِمَا فِى صُدُورِ ٱلْعَٰلَمِينَ	ومن الناس من يقول آمنا بالله فإذا أوذي في الله جعل فتنة الناس كعذاب الله ولئن جاء نصر من ربك ليقولن إنا كنا معكم أوليس الله بأعلم بما في صدور العالمين
33	14	8	2	fitonapa	فِتْنَةَ	fitonap	N	STEM|POS:N|LEM:fitonap|ROOT:ftn|F|ACC	وَلَوْ دُخِلَتْ عَلَيْهِم مِّنْ أَقْطَارِهَا ثُمَّ سُئِلُوا۟ ٱلْفِتْنَةَ لَـَٔاتَوْهَا وَمَا تَلَبَّثُوا۟ بِهَآ إِلَّا يَسِيرًا	ولو دخلت عليهم من أقطارها ثم سئلوا الفتنة لآتوها وما تلبثوا بها إلا يسيرا
37	63	3	1	fitonapF	فِتْنَةً	fitonap	N	STEM|POS:N|LEM:fitonap|ROOT:ftn|F|INDEF|ACC	إِنَّا جَعَلْنَٰهَا فِتْنَةً لِّلظَّٰلِمِينَ	إنا جعلناها فتنة للظالمين
37	162	4	2	fa`tiniyna	فَٰتِنِينَ	fa`tiniyn	N	STEM|POS:N|ACT|PCPL|LEM:fa`tiniyn|ROOT:ftn|MP|GEN	مَآ أَنتُمْ عَلَيْهِ بِفَٰتِنِينَ	ما أنتم عليه بفاتنين
38	24	27	1	fata	فَتَ	fatanu	V	STEM|POS:V|PERF|LEM:fatanu|ROOT:ftn|1P	قَالَ لَقَدْ ظَلَمَكَ بِسُؤَالِ نَعْجَتِكَ إِلَىٰ نِعَاجِهِۦ وَإِنَّ كَثِيرًا مِّنَ ٱلْخُلَطَآءِ لَيَبْغِى بَعْضُهُمْ عَلَىٰ بَعْضٍ إِلَّا ٱلَّذِينَ ءَامَنُوا۟ وَعَمِلُوا۟ ٱلصَّٰلِحَٰتِ وَقَلِيلٌ مَّا هُمْ وَظَنَّ دَاوُۥدُ أَنَّمَا فَتَنَّٰهُ فَٱسْتَغْفَرَ رَبَّهُۥ وَخَرَّ رَاكِعًا وَأَنَابَ	قال لقد ظلمك بسؤال نعجتك إلى نعاجه وإن كثيرا من الخلطاء ليبغي بعضهم على بعض إلا الذين آمنوا وعملوا الصالحات وقليل ما هم وظن داوود أنما فتناه فاستغفر ربه وخر راكعا وأناب
38	34	2	1	fata	فَتَ	fatanu	V	STEM|POS:V|PERF|LEM:fatanu|ROOT:ftn|1P	وَلَقَدْ فَتَنَّا سُلَيْمَٰنَ وَأَلْقَيْنَا عَلَىٰ كُرْسِيِّهِۦ جَسَدًا ثُمَّ أَنَابَ	ولقد فتنا سليمان وألقينا على كرسيه جسدا ثم أناب
39	49	18	1	fitonapN	فِتْنَةٌ	fitonap	N	STEM|POS:N|LEM:fitonap|ROOT:ftn|F|INDEF|NOM	فَإِذَا مَسَّ ٱلْإِنسَٰنَ ضُرٌّ دَعَانَا ثُمَّ إِذَا خَوَّلْنَٰهُ نِعْمَةً مِّنَّا قَالَ إِنَّمَآ أُوتِيتُهُۥ عَلَىٰ عِلْمٍۭ بَلْ هِىَ فِتْنَةٌ وَلَٰكِنَّ أَكْثَرَهُمْ لَا يَعْلَمُونَ	فإذا مس الإنسان ضر دعانا ثم إذا خولناه نعمة منا قال إنما أوتيته على علم بل هي فتنة ولكن أكثرهم لا يعلمون
44	17	2	1	fata	فَتَ	fatanu	V	STEM|POS:V|PERF|LEM:fatanu|ROOT:ftn|1P	وَلَقَدْ فَتَنَّا قَبْلَهُمْ قَوْمَ فِرْعَوْنَ وَجَآءَهُمْ رَسُولٌ كَرِيمٌ	ولقد فتنا قبلهم قوم فرعون وجاءهم رسول كريم
51	13	5	1	yufotanu	يُفْتَنُ	fatanu	V	STEM|POS:V|IMPF|PASS|LEM:fatanu|ROOT:ftn|3MP	يَوْمَ هُمْ عَلَى ٱلنَّارِ يُفْتَنُونَ	يوم هم على النار يفتنون
51	14	2	1	fitonata	فِتْنَتَ	fitonap	N	STEM|POS:N|LEM:fitonap|ROOT:ftn|F|ACC	ذُوقُوا۟ فِتْنَتَكُمْ هَٰذَا ٱلَّذِى كُنتُم بِهِۦ تَسْتَعْجِلُونَ	ذوقوا فتنتكم هذا الذي كنتم به تستعجلون
54	27	4	1	fitonapF	فِتْنَةً	fitonap	N	STEM|POS:N|LEM:fitonap|ROOT:ftn|F|INDEF|ACC	إِنَّا مُرْسِلُوا۟ ٱلنَّاقَةِ فِتْنَةً لَّهُمْ فَٱرْتَقِبْهُمْ وَٱصْطَبِرْ	إنا مرسلو الناقة فتنة لهم فارتقبهم واصطبر
57	14	8	1	fatan	فَتَن	fatanu	V	STEM|POS:V|PERF|LEM:fatanu|ROOT:ftn|2MP	يُنَادُونَهُمْ أَلَمْ نَكُن مَّعَكُمْ قَالُوا۟ بَلَىٰ وَلَٰكِنَّكُمْ فَتَنتُمْ أَنفُسَكُمْ وَتَرَبَّصْتُمْ وَٱرْتَبْتُمْ وَغَرَّتْكُمُ ٱلْأَمَانِىُّ حَتَّىٰ جَآءَ أَمْرُ ٱللَّهِ وَغَرَّكُم بِٱللَّهِ ٱلْغَرُورُ	ينادونهم ألم نكن معكم قالوا بلى ولكنكم فتنتم أنفسكم وتربصتم وارتبتم وغرتكم الأماني حتى جاء أمر الله وغركم بالله الغرور
60	5	4	1	fitonapF	فِتْنَةً	fitonap	N	STEM|POS:N|LEM:fitonap|ROOT:ftn|F|INDEF|ACC	رَبَّنَا لَا تَجْعَلْنَا فِتْنَةً لِّلَّذِينَ كَفَرُوا۟ وَٱغْفِرْ لَنَا رَبَّنَآ إِنَّكَ أَنتَ ٱلْعَزِيزُ ٱلْحَكِيمُ	ربنا لا تجعلنا فتنة للذين كفروا واغفر لنا ربنا إنك أنت العزيز الحكيم
64	15	4	1	fitonapN	فِتْنَةٌ	fitonap	N	STEM|POS:N|LEM:fitonap|ROOT:ftn|F|INDEF|NOM	إِنَّمَآ أَمْوَٰلُكُمْ وَأَوْلَٰدُكُمْ فِتْنَةٌ وَٱللَّهُ عِندَهُۥٓ أَجْرٌ عَظِيمٌ	إنما أموالكم وأولادكم فتنة والله عنده أجر عظيم
68	6	2	2	mafotuwnu	مَفْتُونُ	mafotuwn	N	STEM|POS:N|PASS|PCPL|LEM:mafotuwn|ROOT:ftn|M|NOM	بِأَييِّكُمُ ٱلْمَفْتُونُ	بأييكم المفتون
72	17	1	2	nafotina	نَفْتِنَ	fatanu	V	STEM|POS:V|IMPF|LEM:fatanu|ROOT:ftn|1P|MOOD:SUBJ	لِّنَفْتِنَهُمْ فِيهِ وَمَن يُعْرِضْ عَن ذِكْرِ رَبِّهِۦ يَسْلُكْهُ عَذَابًا صَعَدًا	لنفتنهم فيه ومن يعرض عن ذكر ربه يسلكه عذابا صعدا
74	31	11	1	fitonapF	فِتْنَةً	fitonap	N	STEM|POS:N|LEM:fitonap|ROOT:ftn|F|INDEF|ACC	وَمَا جَعَلْنَآ أَصْحَٰبَ ٱلنَّارِ إِلَّا مَلَٰٓئِكَةً وَمَا جَعَلْنَا عِدَّتَهُمْ إِلَّا فِتْنَةً لِّلَّذِينَ كَفَرُوا۟ لِيَسْتَيْقِنَ ٱلَّذِينَ أُوتُوا۟ ٱلْكِتَٰبَ وَيَزْدَادَ ٱلَّذِينَ ءَامَنُوٓا۟ إِيمَٰنًا وَلَا يَرْتَابَ ٱلَّذِينَ أُوتُوا۟ ٱلْكِتَٰبَ وَٱلْمُؤْمِنُونَ وَلِيَقُولَ ٱلَّذِينَ فِى قُلُوبِهِم مَّرَضٌ وَٱلْكَٰفِرُونَ مَاذَآ أَرَادَ ٱللَّهُ بِهَٰذَا مَثَلًا كَذَٰلِكَ يُضِلُّ ٱللَّهُ مَن يَشَآءُ وَيَهْدِى مَن يَشَآءُ وَمَا يَعْلَمُ جُنُودَ رَبِّكَ إِلَّا هُوَ وَمَا هِىَ إِلَّا ذِكْرَىٰ لِلْبَشَرِ	وما جعلنا أصحاب النار إلا ملائكة وما جعلنا عدتهم إلا فتنة للذين كفروا ليستيقن الذين أوتوا الكتاب ويزداد الذين آمنوا إيمانا ولا يرتاب الذين أوتوا الكتاب والمؤمنون وليقول الذين في قلوبهم مرض والكافرون ماذا أراد الله بهذا مثلا كذلك يضل الله من يشاء ويهدي من يشاء وما يعلم جنود ربك إلا هو وما هي إلا ذكرى للبشر
85	10	3	1	fatanu	فَتَنُ	fatanu	V	STEM|POS:V|PERF|LEM:fatanu|ROOT:ftn|3MP	إِنَّ ٱلَّذِينَ فَتَنُوا۟ ٱلْمُؤْمِنِينَ وَٱلْمُؤْمِنَٰتِ ثُمَّ لَمْ يَتُوبُوا۟ فَلَهُمْ عَذَابُ جَهَنَّمَ وَلَهُمْ عَذَابُ ٱلْحَرِيقِ	إن الذين فتنوا المؤمنين والمؤمنات ثم لم يتوبوا فلهم عذاب جهنم ولهم عذاب الحريق
